,Bus,Count,OnOff,Latitude,Longitude,Route,Stop,CorrectStop,DateTime
99,2406,3,on,35.313640594,-80.731987,Green,North Deck,North Deck,2019-11-13 08:28:26
100,2406,4,on,35.311901093,-80.73348999,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 08:31:12
101,2406,3,on,35.310222626,-80.736091614,Green,Belk Hall S,Belk Hall S,2019-11-13 08:32:32
102,2406,-1,off,35.307994843,-80.734741211,Green,Woodward Hall East,Woodward Hall East,2019-11-13 08:33:48
103,2406,0,off,35.308082581,-80.732780457,Green,Student Union E,Student Union E,2019-11-13 08:35:14
104,2406,0,on,35.308071136,-80.730453491,Green,Aux Services East,Aux Services East,2019-11-13 08:36:28
105,2406,-5,on,35.306991577,-80.729423523,Green,Fretwell S,Fretwell S,2019-11-13 08:37:26
106,2406,2,off,35.305091858,-80.728210449,Green,Cato Hall S,Cato Hall S,2019-11-13 08:38:50
107,2406,-1,off,35.303508759,-80.729492188,Green,Robinson Hall S,Robinson Hall S,2019-11-13 08:39:56
108,2406,-2,off,35.304462433,-80.732582092,Green,Reese East,Reese East,2019-11-13 08:41:42
109,2406,0,off,35.304298401,-80.734970093,Green,Cone Deck W,Cone Deck W,2019-11-13 08:42:30
110,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 08:42:45
111,2406,4,off,35.301174164,-80.73576355,Green,South Village Deck,South Village Deck,2019-11-13 08:45:23
112,2406,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 08:45:38
113,2406,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 08:45:53
114,2406,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 08:46:08
115,2406,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 08:46:23
116,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 08:46:38
117,2406,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 08:46:53
118,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 08:47:08
119,2406,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 08:47:23
120,2406,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 08:47:38
121,2406,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 08:47:53
122,2406,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 08:48:08
123,2406,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 08:48:23
124,2406,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 08:48:38
125,2406,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 08:48:53
126,2406,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 08:49:08
127,2406,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 08:49:23
128,2406,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 08:49:38
129,2406,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 08:49:53
130,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 08:50:08
131,2406,2,on,35.301170349,-80.735771179,Green,South Village Deck,South Village Deck,2019-11-13 08:48:15
132,2406,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 08:48:30
133,2406,-1,off,35.303359985,-80.729476929,Green,Robinson Hall N,Robinson Hall N,2019-11-13 08:50:41
134,2406,-5,off,35.305080414,-80.728172302,Green,Cato Hall N,Cato Hall N,2019-11-13 08:52:05
135,2406,-1,off,35.30758667,-80.729148865,Green,Fretwell N,Fretwell N,2019-11-13 08:54:07
136,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 08:54:22
137,2406,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 08:54:37
138,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 08:54:52
139,2406,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 08:55:07
140,2406,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 08:55:22
141,2406,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 08:55:37
142,2406,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 08:55:52
143,2406,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 08:56:07
144,2406,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 08:56:22
145,2406,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 08:56:37
146,2406,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 08:56:52
147,2406,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 08:57:07
148,2406,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 08:57:22
149,2406,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 08:57:37
150,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 08:57:52
151,2406,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 08:58:07
152,2406,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 08:58:22
153,2406,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 08:58:37
154,2406,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 08:58:52
155,2406,4,on,35.307594299,-80.729171753,Green,Fretwell N,Fretwell N,2019-11-13 08:57:55
156,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 08:58:10
157,2406,-3,on,35.310710907,-80.72933197,Green,Student Health N,Student Health N,2019-11-13 08:59:09
158,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 08:59:24
159,2406,3,on,35.313518524,-80.731918335,Green,North Deck,North Deck,2019-11-13 09:01:37
160,2406,1,off,35.311954498,-80.733436584,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 09:05:05
161,2406,-1,off,35.31016922,-80.736114502,Green,Belk Hall S,Belk Hall S,2019-11-13 09:08:27
162,2406,-2,off,35.30796051,-80.734802246,Green,Woodward Hall East,Woodward Hall East,2019-11-13 09:09:47
163,2406,4,off,35.30809021,-80.732780457,Green,Student Union E,Student Union E,2019-11-13 09:10:53
164,2406,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 09:11:08
165,2406,-4,off,35.306991577,-80.729354858,Green,Fretwell S,Fretwell S,2019-11-13 09:12:57
166,2406,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 09:13:12
167,2406,-4,off,35.303520203,-80.729515076,Green,Robinson Hall S,Robinson Hall S,2019-11-13 09:15:21
168,2406,0,on,35.304363251,-80.732589722,Green,Reese East,Reese East,2019-11-13 09:17:03
169,2406,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 09:17:18
170,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 09:17:33
171,2406,0,off,35.301094055,-80.735733032,Green,South Village Deck,South Village Deck,2019-11-13 09:19:56
172,2406,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 09:20:11
173,2406,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 09:20:26
174,2406,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 09:20:41
175,2406,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 09:20:56
176,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 09:21:11
177,2406,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 09:21:26
178,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 09:21:41
179,2406,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 09:21:56
180,2406,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 09:22:11
181,2406,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 09:22:26
182,2406,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 09:22:41
183,2406,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 09:22:56
184,2406,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 09:23:11
185,2406,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 09:23:26
186,2406,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 09:23:41
187,2406,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 09:23:56
188,2406,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 09:24:11
189,2406,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 09:24:26
190,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 09:24:41
191,2406,1,on,35.301094055,-80.735725403,Green,South Village Deck,South Village Deck,2019-11-13 09:23:30
192,2406,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 09:23:45
193,2406,0,on,35.303379059,-80.729476929,Green,Robinson Hall N,Robinson Hall N,2019-11-13 09:26:56
194,2406,-1,off,35.305183411,-80.72820282,Green,Cato Hall N,Cato Hall N,2019-11-13 09:27:46
195,2406,-2,off,35.307647705,-80.729370117,Green,Fretwell N,Fretwell N,2019-11-13 09:29:20
196,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 09:29:35
197,2406,3,on,35.31073761,-80.729362488,Green,Student Health N,Student Health N,2019-11-13 09:34:14
198,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 09:34:29
199,2406,2,on,35.313682556,-80.731887817,Green,North Deck,North Deck,2019-11-13 09:35:56
200,2406,12,on,35.31193924,-80.733451843,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 09:39:26
201,2406,4,on,35.310203552,-80.735939026,Green,Belk Hall S,Belk Hall S,2019-11-13 09:40:48
202,2406,-5,off,35.307910919,-80.734703064,Green,Woodward Hall East,Woodward Hall East,2019-11-13 09:42:08
203,2406,5,off,35.308074951,-80.73274231,Green,Student Union E,Student Union E,2019-11-13 09:43:02
204,2406,2,on,35.308067322,-80.730300903,Green,Aux Services East,Aux Services East,2019-11-13 09:44:26
205,2406,-9,off,35.307041168,-80.729469299,Green,Fretwell S,Fretwell S,2019-11-13 09:45:26
206,2406,-2,off,35.305324554,-80.728126526,Green,Cato Hall S,Cato Hall S,2019-11-13 09:46:26
207,2406,-4,off,35.303672791,-80.729637146,Green,Robinson Hall S,Robinson Hall S,2019-11-13 09:47:34
208,2406,-4,off,35.304298401,-80.732948303,Green,Reese East,Reese East,2019-11-13 09:49:08
209,2406,2,on,35.303939819,-80.73500061,Green,Cone Deck W,Cone Deck W,2019-11-13 09:50:02
210,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 09:50:17
211,2406,10,off,35.301124573,-80.735694885,Green,South Village Deck,South Village Deck,2019-11-13 09:52:30
212,2406,-1,off,35.302116394,-80.732566833,Green,Levine Hall E,Levine Hall E,2019-11-13 09:54:37
213,2406,-2,on,35.303340912,-80.729354858,Green,Robinson Hall N,Robinson Hall N,2019-11-13 09:55:49
214,2406,-1,on,35.305076599,-80.728126526,Green,Cato Hall N,Cato Hall N,2019-11-13 09:56:51
215,2406,-5,off,35.307628632,-80.729270935,Green,Fretwell N,Fretwell N,2019-11-13 09:59:01
216,2406,-2,off,35.308982849,-80.729133606,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:00:43
217,2406,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 10:00:58
218,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:01:13
219,2406,0,off,35.313606262,-80.731956482,Green,North Deck,North Deck,2019-11-13 10:03:15
220,2406,-1,on,35.311927795,-80.733421326,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 10:06:15
221,2406,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 10:06:30
222,2406,3,on,35.308094025,-80.734970093,Green,Woodward Hall East,Woodward Hall East,2019-11-13 10:11:01
223,2406,3,off,35.308113098,-80.732849121,Green,Student Union E,Student Union E,2019-11-13 10:12:35
224,2406,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 10:12:50
225,2406,-1,on,35.307163239,-80.729621887,Green,Fretwell S,Fretwell S,2019-11-13 10:15:17
226,2406,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 10:15:32
227,2406,-1,off,35.303859711,-80.729927063,Green,Robinson Hall S,Robinson Hall S,2019-11-13 10:17:59
228,2406,-4,on,35.304222107,-80.732536316,Green,Reese East,Reese East,2019-11-13 10:19:29
229,2406,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 10:19:44
230,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 10:19:59
231,2406,-1,off,35.301094055,-80.735733032,Green,South Village Deck,South Village Deck,2019-11-13 10:21:53
232,2406,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 10:22:08
233,2406,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 10:22:23
234,2406,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 10:22:38
235,2406,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 10:22:53
236,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:23:08
237,2406,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 10:23:23
238,2406,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:23:38
239,2406,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 10:23:53
240,2406,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 10:24:08
241,2406,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 10:24:23
242,2406,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 10:24:38
243,2406,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 10:24:53
244,2406,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 10:25:08
245,2406,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 10:25:23
246,2406,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 10:25:38
247,2406,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 10:25:53
248,2406,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 10:26:08
249,2406,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 10:26:23
250,2406,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 10:26:38
251,2406,2,on,35.301094055,-80.735740662,Green,South Village Deck,South Village Deck,2019-11-13 10:23:21
252,2406,-1,off,35.302158356,-80.732772827,Green,Levine Hall E,Levine Hall E,2019-11-13 10:24:51
253,2406,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 10:25:06
254,2406,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 10:25:21
255,2406,-1,off,35.307479858,-80.729286194,Green,Fretwell N,Fretwell N,2019-11-13 10:29:23
256,2406,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:29:38
257,2406,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 10:29:53
258,2406,-1,off,35.311653137,-80.730422974,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:33:36
259,2406,1,on,35.313549042,-80.731826782,Green,North Deck,North Deck,2019-11-13 10:34:44
260,2406,0,off,35.312038422,-80.733444214,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 10:37:36
261,2406,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 10:37:51
