,Bus,Count,OnOff,Latitude,Longitude,Route,Stop,CorrectStop,DateTime
63,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 08:01:32
64,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 08:01:47
65,2410,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 08:02:02
66,2410,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 08:02:17
67,2410,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 08:02:32
68,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 08:02:47
69,2410,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 08:03:02
70,2410,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 08:03:17
71,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 08:03:32
72,2410,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 08:03:47
73,2410,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 08:04:02
74,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 08:04:17
75,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 08:04:32
76,2410,0,on,35.309459686,-80.744041443,Silver,CRI Deck,CRI Deck,2019-11-13 08:01:49
77,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 08:02:04
78,2410,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 08:02:19
79,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 08:02:34
80,2410,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 08:02:49
81,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 08:03:04
82,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 08:03:19
83,2410,0,on,35.30809,-80.73272,Silver,Student Union E,Student Union E,2019-11-13 08:03:34
84,2410,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 08:03:49
85,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 08:04:04
86,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 08:04:19
87,2410,-1,on,35.310398102,-80.726753235,Silver,CRI Deck,Martin Hall,2019-11-13 08:11:00
88,2410,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 08:11:15
89,2410,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 08:11:30
90,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 08:11:45
91,2410,-1,off,35.307556152,-80.72933197,Silver,CRI Deck,Fretwell N,2019-11-13 08:14:27
92,2410,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 08:14:42
93,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 08:14:57
94,2410,-2,off,35.30934906,-80.741325378,Silver,CRI Deck,EPIC N,2019-11-13 08:18:50
95,2410,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 08:19:05
96,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 08:19:20
97,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 08:19:35
98,2410,1,on,35.309440613,-80.744056702,Silver,PORTAL East,CRI Deck,2019-11-13 08:26:30
99,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 08:26:45
100,2410,3,on,35.312332153,-80.741737366,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 08:29:19
101,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 08:29:34
102,2410,1,on,35.309913635,-80.741874695,Silver,EPIC N,EPIC S,2019-11-13 08:31:07
103,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 08:31:22
104,2410,-1,off,35.308021545,-80.734779358,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 08:33:25
105,2410,-3,off,35.308048248,-80.732765198,Silver,Student Union E,Student Union E,2019-11-13 08:34:43
106,2410,-1,off,35.308036804,-80.730400085,Silver,Aux Services East,Aux Services East,2019-11-13 08:35:41
107,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 08:35:56
108,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 08:36:11
109,2410,4,on,35.310287476,-80.72668457,Silver,Martin Hall,Martin Hall,2019-11-13 08:37:39
110,2410,5,on,35.308746338,-80.725082397,Silver,Lot 6,Lot 6,2019-11-13 08:39:11
111,2410,1,on,35.307224274,-80.725280762,Silver,Lot 5A,Lot 5A,2019-11-13 08:40:15
112,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 08:40:30
113,2410,-3,on,35.307556152,-80.729286194,Silver,Fretwell N,Fretwell N,2019-11-13 08:42:13
114,2410,-2,off,35.308227539,-80.732650757,Silver,Student Union W,Student Union W,2019-11-13 08:43:39
115,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 08:43:54
116,2410,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 08:44:09
117,2410,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 08:44:24
118,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 08:44:39
119,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 08:44:54
120,2410,0,on,35.3094,-80.7441,Silver,CRI Deck,CRI Deck,2019-11-13 08:45:09
121,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 08:45:24
122,2410,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 08:45:39
123,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 08:45:54
124,2410,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 08:46:09
125,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 08:46:24
126,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 08:46:39
127,2410,0,on,35.30809,-80.73272,Silver,Student Union E,Student Union E,2019-11-13 08:46:54
128,2410,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 08:47:09
129,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 08:47:24
130,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 08:47:39
131,2410,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 08:47:54
132,2410,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 08:48:09
133,2410,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 08:48:24
134,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 08:48:39
135,2410,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 08:48:54
136,2410,2,on,35.308235168,-80.732658386,Silver,Student Union W,Student Union W,2019-11-13 08:45:13
137,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 08:45:28
138,2410,-5,off,35.309425354,-80.74130249,Silver,EPIC S,EPIC N,2019-11-13 08:48:27
139,2410,-2,off,35.311004639,-80.741485596,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 08:49:13
140,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 08:49:28
141,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 08:49:43
142,2410,4,on,35.309509277,-80.744041443,Silver,CRI Deck,CRI Deck,2019-11-13 08:55:21
143,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 08:55:36
144,2410,0,off,35.312393188,-80.741691589,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 08:57:31
145,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 08:57:46
146,2410,1,on,35.309936523,-80.741867065,Silver,EPIC N,EPIC S,2019-11-13 08:59:37
147,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 08:59:52
148,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 09:00:07
149,2410,-2,on,35.308044434,-80.732727051,Silver,Student Union E,Student Union E,2019-11-13 09:03:17
150,2410,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 09:03:32
151,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:03:47
152,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 09:04:02
153,2410,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 09:04:17
154,2410,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 09:04:32
155,2410,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 09:04:47
156,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 09:05:02
157,2410,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 09:05:17
158,2410,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 09:05:32
159,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:05:47
160,2410,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 09:06:02
161,2410,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:06:17
162,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 09:06:32
163,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 09:06:47
164,2410,0,on,35.3094,-80.7441,Silver,CRI Deck,CRI Deck,2019-11-13 09:07:02
165,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 09:07:17
166,2410,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 09:07:32
167,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 09:07:47
168,2410,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 09:08:02
169,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 09:08:17
170,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 09:08:32
171,2410,3,on,35.308044434,-80.732727051,Silver,Student Union E,Student Union E,2019-11-13 09:04:49
172,2410,-2,off,35.308021545,-80.730392456,Silver,Aux Services East,Aux Services East,2019-11-13 09:05:49
173,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:06:04
174,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 09:06:19
175,2410,0,off,35.310306549,-80.726707458,Silver,Martin Hall,Martin Hall,2019-11-13 09:08:00
176,2410,-1,off,35.308761597,-80.725135803,Silver,Lot 6,Lot 6,2019-11-13 09:09:16
177,2410,4,on,35.307250977,-80.725364685,Silver,Lot 5A,Lot 5A,2019-11-13 09:10:50
178,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 09:11:05
179,2410,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 09:11:20
180,2410,-1,off,35.30821228,-80.732650757,Silver,Student Union W,Student Union W,2019-11-13 09:13:56
181,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:14:11
182,2410,-1,off,35.309375763,-80.74131012,Silver,EPIC S,EPIC N,2019-11-13 09:19:10
183,2410,-2,off,35.311752319,-80.740615845,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:20:18
184,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 09:20:33
185,2410,-2,off,35.311122894,-80.743118286,Silver,Portal W,Portal W,2019-11-13 09:22:04
186,2410,0,off,35.309463501,-80.744003296,Silver,CRI Deck,CRI Deck,2019-11-13 09:23:32
187,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 09:23:47
188,2410,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 09:24:02
189,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 09:24:17
190,2410,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 09:24:32
191,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 09:24:47
192,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 09:25:02
193,2410,0,on,35.30809,-80.73272,Silver,Student Union E,Student Union E,2019-11-13 09:25:17
194,2410,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 09:25:32
195,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:25:47
196,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 09:26:02
197,2410,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 09:26:17
198,2410,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 09:26:32
199,2410,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 09:26:47
200,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 09:27:02
201,2410,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 09:27:17
202,2410,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 09:27:32
203,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:27:47
204,2410,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 09:28:02
205,2410,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:28:17
206,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 09:28:32
207,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 09:28:47
208,2410,3,on,35.309528351,-80.744003296,Silver,CRI Deck,CRI Deck,2019-11-13 09:31:32
209,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 09:31:47
210,2410,2,off,35.312335968,-80.741676331,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 09:34:34
211,2410,1,on,35.311031342,-80.741378784,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 09:36:00
212,2410,4,on,35.309921265,-80.741836548,Silver,EPIC N,EPIC S,2019-11-13 09:36:42
213,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 09:36:57
214,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 09:37:12
215,2410,-4,off,35.308010101,-80.732582092,Silver,Student Union E,Student Union E,2019-11-13 09:40:00
216,2410,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 09:40:15
217,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:40:30
218,2410,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 09:40:45
219,2410,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 09:41:00
220,2410,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 09:41:15
221,2410,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 09:41:30
222,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 09:41:45
223,2410,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 09:42:00
224,2410,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 09:42:15
225,2410,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:42:30
226,2410,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 09:42:45
227,2410,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:43:00
228,2410,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 09:43:15
229,2410,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 09:43:30
230,2410,0,on,35.3094,-80.7441,Silver,CRI Deck,CRI Deck,2019-11-13 09:43:45
231,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 09:44:00
232,2410,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 09:44:15
233,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 09:44:30
234,2410,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 09:44:45
235,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 09:45:00
236,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 09:45:15
237,2410,2,on,35.307994843,-80.732521057,Silver,Student Union E,Student Union E,2019-11-13 09:41:48
238,2410,-1,on,35.308013916,-80.730331421,Silver,Aux Services East,Aux Services East,2019-11-13 09:43:10
239,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:43:25
240,2410,-4,on,35.310752869,-80.729156494,Silver,Student Health N,Student Health N,2019-11-13 09:44:36
241,2410,6,on,35.310287476,-80.726646423,Silver,Martin Hall,Martin Hall,2019-11-13 09:46:04
242,2410,1,on,35.308799744,-80.725105286,Silver,Lot 6,Lot 6,2019-11-13 09:47:09
243,2410,1,on,35.307167053,-80.725265503,Silver,Lot 5A,Lot 5A,2019-11-13 09:48:19
244,2410,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 09:48:34
245,2410,3,off,35.307575226,-80.7292099,Silver,Fretwell N,Fretwell N,2019-11-13 09:51:03
246,2410,-1,off,35.308208466,-80.732589722,Silver,Student Union W,Student Union W,2019-11-13 09:53:39
247,2410,1,on,35.307468414,-80.73979187,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:57:37
248,2410,-8,off,35.309375763,-80.74131012,Silver,EPIC S,EPIC N,2019-11-13 09:58:51
249,2410,-3,off,35.310913086,-80.741455078,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:59:47
250,2410,-1,off,35.312835693,-80.740936279,Silver,Motor Sports,Motor Sports,2019-11-13 10:01:03
251,2410,-1,off,35.311100006,-80.743110657,Silver,Portal W,Portal W,2019-11-13 10:02:21
252,2410,-1,off,35.309429169,-80.744056702,Silver,CRI Deck,CRI Deck,2019-11-13 10:03:51
253,2410,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 10:04:06
254,2410,2,on,35.312339783,-80.741699219,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 10:08:11
255,2410,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 10:08:26
256,2410,1,on,35.309947968,-80.741867065,Silver,EPIC N,EPIC S,2019-11-13 10:10:11
257,2410,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 10:10:26
258,2410,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 10:10:41
259,2410,0,off,35.308082581,-80.732696533,Silver,Student Union E,Student Union E,2019-11-13 10:13:57
260,2410,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 10:14:12
261,2410,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 10:14:27
