,Bus,Count,OnOff,Latitude,Longitude,Route,Stop,CorrectStop,DateTime
69,2409,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 07:25:59
70,2409,9,on,35.308086395,-80.732704163,Silver,Student Union W,Student Union W,2019-11-13 07:21:18
71,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 07:21:33
72,2409,-8,off,35.309379578,-80.741333008,Silver,EPIC S,EPIC N,2019-11-13 07:24:46
73,2409,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 07:25:01
74,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 07:25:16
75,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 07:25:31
76,2409,3,off,35.309387207,-80.74407959,Silver,CRI Deck,CRI Deck,2019-11-13 07:28:30
77,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 07:28:45
78,2409,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 07:29:00
79,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 07:29:15
80,2409,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 07:29:30
81,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 07:29:45
82,2409,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 07:30:00
83,2409,0,on,35.30809,-80.73272,Silver,Student Union E,Student Union E,2019-11-13 07:30:15
84,2409,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 07:30:30
85,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 07:30:45
86,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 07:31:00
87,2409,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 07:31:15
88,2409,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 07:31:30
89,2409,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 07:31:45
90,2409,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 07:32:00
91,2409,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 07:32:15
92,2409,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 07:32:30
93,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 07:32:45
94,2409,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 07:33:00
95,2409,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 07:33:15
96,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 07:33:30
97,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 07:33:45
98,2409,-1,off,35.309387207,-80.74407959,Silver,CRI Deck,CRI Deck,2019-11-13 07:28:36
99,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 07:28:51
100,2409,2,on,35.312366486,-80.741798401,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 07:30:50
101,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 07:31:05
102,2409,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 07:31:20
103,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 07:31:35
104,2409,-1,off,35.30802536,-80.734809875,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 07:34:14
105,2409,-3,off,35.308166504,-80.732803345,Silver,Student Union E,Student Union E,2019-11-13 07:35:16
106,2409,-2,off,35.308063507,-80.730400085,Silver,Aux Services East,Aux Services East,2019-11-13 07:36:14
107,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 07:36:29
108,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 07:36:44
109,2409,7,on,35.310279846,-80.726676941,Silver,Martin Hall,Martin Hall,2019-11-13 07:39:22
110,2409,4,on,35.308753967,-80.725074768,Silver,Lot 6,Lot 6,2019-11-13 07:40:34
111,2409,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 07:40:49
112,2409,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 07:41:04
113,2409,-6,off,35.307579041,-80.729316711,Silver,Fretwell N,Fretwell N,2019-11-13 07:43:31
114,2409,-2,off,35.308116913,-80.732643127,Silver,Student Union W,Student Union W,2019-11-13 07:45:17
115,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 07:45:32
116,2409,-1,off,35.309371948,-80.741355896,Silver,EPIC S,EPIC N,2019-11-13 07:49:05
117,2409,-1,off,35.310958862,-80.741516113,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 07:49:47
118,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 07:50:02
119,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 07:50:17
120,2409,0,off,35.309272766,-80.744613647,Silver,CRI Deck,CRI Deck,2019-11-13 07:52:39
121,2409,1,on,35.311656952,-80.74243927,Silver,PORTAL East,PORTAL East,2019-11-13 07:56:01
122,2409,3,on,35.312358856,-80.741744995,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 07:56:37
123,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 07:56:52
124,2409,2,on,35.309890747,-80.741836548,Silver,EPIC N,EPIC S,2019-11-13 07:58:23
125,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 07:58:38
126,2409,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 07:58:53
127,2409,-2,off,35.308200836,-80.732681274,Silver,Student Union E,Student Union E,2019-11-13 08:01:56
128,2409,-4,off,35.308059692,-80.730361938,Silver,Aux Services East,Aux Services East,2019-11-13 08:03:15
129,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 08:03:30
130,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 08:03:45
131,2409,5,on,35.310333252,-80.72668457,Silver,Martin Hall,Martin Hall,2019-11-13 08:07:29
132,2409,1,on,35.308757782,-80.725074768,Silver,Lot 6,Lot 6,2019-11-13 08:08:27
133,2409,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 08:08:42
134,2409,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 08:08:57
135,2409,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 08:09:12
136,2409,-5,off,35.308101654,-80.732643127,Silver,Student Union W,Student Union W,2019-11-13 08:12:39
137,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 08:12:54
138,2409,-1,off,35.309452057,-80.74131012,Silver,EPIC S,EPIC N,2019-11-13 08:15:57
139,2409,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 08:16:12
140,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 08:16:27
141,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 08:16:42
142,2409,0,on,35.3094,-80.7441,Silver,CRI Deck,CRI Deck,2019-11-13 08:16:57
143,2409,1,on,35.311717987,-80.742500305,Silver,PORTAL East,PORTAL East,2019-11-13 08:22:46
144,2409,1,on,35.312400818,-80.741790771,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 08:23:22
145,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 08:23:37
146,2409,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 08:23:52
147,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 08:24:07
148,2409,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 08:24:22
149,2409,-1,off,35.308143616,-80.732925415,Silver,Student Union E,Student Union E,2019-11-13 08:27:38
150,2409,-1,off,35.308044434,-80.730384827,Silver,Aux Services East,Aux Services East,2019-11-13 08:29:20
151,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 08:29:35
152,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 08:29:50
153,2409,7,on,35.310329437,-80.726654053,Silver,Martin Hall,Martin Hall,2019-11-13 08:34:16
154,2409,4,on,35.308811188,-80.725021362,Silver,Lot 6,Lot 6,2019-11-13 08:35:24
155,2409,2,on,35.307201385,-80.725257874,Silver,Lot 5A,Lot 5A,2019-11-13 08:36:30
156,2409,1,on,35.306362152,-80.72681427,Silver,East Deck 2,East Deck 2,2019-11-13 08:37:12
157,2409,-1,off,35.307571411,-80.729301453,Silver,Fretwell N,Fretwell N,2019-11-13 08:38:42
158,2409,0,off,35.308094025,-80.732620239,Silver,Student Union W,Student Union W,2019-11-13 08:40:24
159,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 08:40:39
160,2409,-9,off,35.309398651,-80.741294861,Silver,EPIC S,EPIC N,2019-11-13 08:43:44
161,2409,-2,off,35.310943604,-80.741508484,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 08:44:42
162,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 08:44:57
163,2409,-1,off,35.311092377,-80.74306488,Silver,Portal W,Portal W,2019-11-13 08:46:54
164,2409,-1,off,35.309394836,-80.743995667,Silver,CRI Deck,CRI Deck,2019-11-13 08:50:04
165,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 08:50:19
166,2409,1,on,35.312366486,-80.741714478,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 08:53:42
167,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 08:53:57
168,2409,3,on,35.309894562,-80.741821289,Silver,EPIC N,EPIC S,2019-11-13 08:55:42
169,2409,1,on,35.307434082,-80.739784241,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 08:57:00
170,2409,1,on,35.307971954,-80.734786987,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 08:58:19
171,2409,-2,on,35.308101654,-80.732757568,Silver,Student Union E,Student Union E,2019-11-13 08:59:07
172,2409,-1,off,35.30809021,-80.730407715,Silver,Aux Services East,Aux Services East,2019-11-13 09:00:29
173,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:00:44
174,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 09:00:59
175,2409,1,off,35.310340881,-80.726623535,Silver,Martin Hall,Martin Hall,2019-11-13 09:03:29
176,2409,0,off,35.308883667,-80.72504425,Silver,Lot 6,Lot 6,2019-11-13 09:05:25
177,2409,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 09:05:40
178,2409,-1,off,35.306358337,-80.726730347,Silver,East Deck 2,East Deck 2,2019-11-13 09:07:12
179,2409,0,off,35.307598114,-80.729286194,Silver,Fretwell N,Fretwell N,2019-11-13 09:09:23
180,2409,-2,off,35.308036804,-80.732658386,Silver,Student Union W,Student Union W,2019-11-13 09:10:55
181,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:11:10
182,2409,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 09:11:25
183,2409,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:11:40
184,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 09:11:55
185,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 09:12:10
186,2409,0,on,35.3094,-80.7441,Silver,CRI Deck,CRI Deck,2019-11-13 09:12:25
187,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 09:12:40
188,2409,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 09:12:55
189,2409,2,on,35.311000824,-80.741523743,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 09:25:35
190,2409,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 09:25:50
191,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 09:26:05
192,2409,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 09:26:20
193,2409,2,on,35.308094025,-80.732711792,Silver,Student Union E,Student Union E,2019-11-13 09:30:59
194,2409,-2,off,35.308074951,-80.730415344,Silver,Aux Services East,Aux Services East,2019-11-13 09:33:19
195,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 09:33:34
196,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 09:33:49
197,2409,0,off,35.310321808,-80.7266922,Silver,Martin Hall,Martin Hall,2019-11-13 09:35:55
198,2409,2,on,35.308784485,-80.725067139,Silver,Lot 6,Lot 6,2019-11-13 09:37:05
199,2409,3,on,35.307186127,-80.725250244,Silver,Lot 5A,Lot 5A,2019-11-13 09:38:13
200,2409,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 09:38:28
201,2409,3,on,35.307640076,-80.729324341,Silver,Fretwell N,Fretwell N,2019-11-13 09:40:32
202,2409,4,off,35.30814743,-80.732673645,Silver,Student Union W,Student Union W,2019-11-13 09:42:20
203,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 09:42:35
204,2409,-8,on,35.309310913,-80.741355896,Silver,EPIC S,EPIC N,2019-11-13 09:47:24
205,2409,-3,off,35.310943604,-80.741523743,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 09:48:28
206,2409,-1,off,35.31281662,-80.741004944,Silver,Motor Sports,Motor Sports,2019-11-13 09:49:36
207,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 09:49:51
208,2409,1,off,35.309440613,-80.744102478,Silver,CRI Deck,CRI Deck,2019-11-13 09:51:48
209,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 09:52:03
210,2409,6,on,35.312339783,-80.741767883,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 09:56:08
211,2409,8,on,35.311008453,-80.741401672,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 09:58:00
212,2409,1,off,35.309898376,-80.74181366,Silver,EPIC N,EPIC S,2019-11-13 09:58:44
213,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 09:58:59
214,2409,1,off,35.307991028,-80.734848022,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 10:02:24
215,2409,-3,off,35.308105469,-80.732925415,Silver,Student Union E,Student Union E,2019-11-13 10:04:06
216,2409,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 10:04:21
217,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 10:04:36
218,2409,0,on,35.3107,-80.7293,Silver,Student Health N,Student Health N,2019-11-13 10:04:51
219,2409,0,on,35.310244,-80.726491,Silver,Martin Hall,Martin Hall,2019-11-13 10:05:06
220,2409,0,on,35.3088015,-80.725095,Silver,Lot 6,Lot 6,2019-11-13 10:05:21
221,2409,0,on,35.3072,-80.7252,Silver,Lot 5A,Lot 5A,2019-11-13 10:05:36
222,2409,0,on,35.3063,-80.7268,Silver,East Deck 2,East Deck 2,2019-11-13 10:05:51
223,2409,0,on,35.3075872,-80.7292483,Silver,Fretwell N,Fretwell N,2019-11-13 10:06:06
224,2409,0,on,35.30813,-80.73268,Silver,Student Union W,Student Union W,2019-11-13 10:06:21
225,2409,0,on,35.307468,-80.739724,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 10:06:36
226,2409,0,on,35.309368,-80.741265,Silver,EPIC N,EPIC N,2019-11-13 10:06:51
227,2409,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 10:07:06
228,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 10:07:21
229,2409,0,on,35.31106,-80.74313,Silver,Portal W,Portal W,2019-11-13 10:07:36
230,2409,0,on,35.3094,-80.7441,Silver,CRI Deck,CRI Deck,2019-11-13 10:07:51
231,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 10:08:06
232,2409,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 10:08:21
233,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 10:08:36
234,2409,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 10:08:51
235,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 10:09:06
236,2409,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 10:09:21
237,2409,-2,off,35.308078766,-80.73285675,Silver,Student Union E,Student Union E,2019-11-13 10:05:46
238,2409,-7,on,35.308059692,-80.730422974,Silver,Aux Services East,Aux Services East,2019-11-13 10:08:58
239,2409,0,on,35.308998108,-80.729255676,Silver,Hickory Hall North,Hickory Hall North,2019-11-13 10:09:13
240,2409,0,on,35.310668945,-80.729232788,Silver,Student Health N,Student Health N,2019-11-13 10:10:58
241,2409,2,off,35.310253143,-80.726608276,Silver,Martin Hall,Martin Hall,2019-11-13 10:12:24
242,2409,2,off,35.308750153,-80.725036621,Silver,Lot 6,Lot 6,2019-11-13 10:13:43
243,2409,0,on,35.307189941,-80.725234985,Silver,Lot 5A,Lot 5A,2019-11-13 10:15:02
244,2409,-1,off,35.306369781,-80.726760864,Silver,East Deck 2,East Deck 2,2019-11-13 10:15:50
245,2409,-1,off,35.307174683,-80.728858948,Silver,Fretwell N,Fretwell N,2019-11-13 10:17:20
246,2409,0,off,35.308139801,-80.732635498,Silver,Student Union W,Student Union W,2019-11-13 10:18:46
247,2409,-1,off,35.307479858,-80.739830017,Silver,Athletics Complex W,Athletics Complex W,2019-11-13 10:22:23
248,2409,-6,off,35.309356689,-80.741462708,Silver,EPIC S,EPIC N,2019-11-13 10:23:25
249,2409,0,on,35.3109099,-80.7414292,Silver,Grigg Hall W,Grigg Hall W,2019-11-13 10:23:40
250,2409,0,on,35.3127712,-80.7408974,Silver,Motor Sports,Motor Sports,2019-11-13 10:23:55
251,2409,-1,off,35.311138153,-80.743080139,Silver,Portal W,Portal W,2019-11-13 10:26:07
252,2409,0,off,35.309432983,-80.744064331,Silver,CRI Deck,CRI Deck,2019-11-13 10:27:19
253,2409,0,on,35.31164,-80.74249,Silver,PORTAL East,PORTAL East,2019-11-13 10:27:34
254,2409,0,on,35.31231,-80.74171,Silver,Duke Centennial Hall East,Duke Centennial Hall East,2019-11-13 10:27:49
255,2409,0,on,35.3110084,-80.7415284,Silver,Grigg Hall E,Grigg Hall E,2019-11-13 10:28:04
256,2409,0,on,35.309912,-80.741863,Silver,EPIC S,EPIC S,2019-11-13 10:28:19
257,2409,0,on,35.3074358,-80.7399452,Silver,Athletics Complex E,Athletics Complex E,2019-11-13 10:28:34
258,2409,0,on,35.3079,-80.7348,Silver,Woodward Hall East,Woodward Hall East,2019-11-13 10:28:49
259,2409,0,on,35.30809,-80.73272,Silver,Student Union E,Student Union E,2019-11-13 10:29:04
260,2409,0,on,35.3080314,-80.7304667,Silver,Aux Services East,Aux Services East,2019-11-13 10:29:19
