,Lattitude,Longitude,isStop,Stop
85,35.30792895406373,-80.73600850751575,no,
86,35.3079311429008,-80.73592535903629,no,
87,35.30793770941162,-80.73573760440524,no,
88,35.30794208708521,-80.73568127801593,no,
89,35.30794208708521,-80.73560081174548,no,
90,35.30794208708521,-80.73548279454883,no,
91,35.30794427592191,-80.73540769269641,no,
92,35.30795084243168,-80.73532722642597,no,
93,35.30796178661343,-80.73518506934818,no,
94,35.30796178661343,-80.7350455944794,no,
95,35.307968353121765,-80.73496512820896,no,
96,35.307931, -80.734780,yes, Woodward Hall East
97,35.30797491962959,-80.73474250486072,no,
98,35.30797491962959,-80.7346486275452,no,
99,35.3079727307937,-80.73456547906574,no,
100,35.3079946191498,-80.73447428395923,no,
101,35.308020885169306,-80.73439113547977,no,
102,35.30804715118029,-80.73430530479129,no,
103,35.30807998368201,-80.73420069863971,no,
104,35.308088739013556,-80.73410145690616,no,
105,35.30803839584424,-80.73386609055696,no,
106,35.30806685068291,-80.73382794685963,no,
107,35.308073417182726,-80.73377616926942,no,
108,35.30806903951625,-80.73363933109269,no,
109,35.308064661849535,-80.73351326726899,no,
110,35.30807560601588,-80.73339793228135,no,
111,35.308077794848984,-80.73334160589204,no,
112,35.3080843613479,-80.73323431753144,no,
113,35.3080843613479,-80.73316458009705,no,
114,35.30807998368201,-80.7331002070807,no,
115,35.30808655018077,-80.73296609662995,no,
116,35.3080843613479,-80.7329204990767,no,
117,35.308082172514986,-80.73285344385133,no,
118,35.30807998368201,-80.73282393955216,no,
119,35.30807998368201,-80.73279711746201,no,
120,35.308077794848984,-80.73276493095383,no,
121,35.308071228349526,-80.73270324014649,yes,Student Union E
122,35.308077794848984,-80.73260936283097,no,
123,35.308077794848984,-80.73254767202363,no,
124,35.308082172514986,-80.7324537947081,no,
125,35.30807998368201,-80.73236528181062,no,
126,35.30807998368201,-80.7322901799582,no,
127,35.30807560601588,-80.73210510753617,no,
128,35.308077794848984,-80.73200854801163,no,
129,35.308077794848984,-80.73190394186005,no,
130,35.30807560601588,-80.7317859246634,no,
131,35.308077794848984,-80.73166522525773,no,
132,35.308071228349526,-80.73155525468812,no,
133,35.308071228349526,-80.73143723749146,no,
134,35.308073417182726,-80.7313004448317,no,
135,35.30806903951625,-80.73119315647111,no,
136,35.30806247301608,-80.73108050369248,no,
137,35.30806247301608,-80.73098126195893,no,
138,35.30806685068291,-80.73090616010651,no,
139,35.30806903951625,-80.73082301162705,no,
140,35.30806685068291,-80.73070231222138,no,
141,35.308064661849535,-80.73062184595094,no,
142,35.30806247301608,-80.73057800358346,no,
143,35.30806247301608,-80.73055969325294,no,
144,35.30806685068291,-80.73048134370524,yes,Aux Services East
145,35.308071228349526,-80.73019971175867,no,
146,35.30806685068291,-80.73009242339808,no,
147,35.308077794848984,-80.72988321109491,no,
148,35.308088739013556,-80.72971423192698,no,
149,35.308088739013556,-80.72956671043116,no,
150,35.308077794848984,-80.7294111423083,no,
151,35.30807560601588,-80.72931458278376,no,
152,35.308042773512376,-80.72930653615671,no,
153,35.307970541957765,-80.72930921836573,no,
154,35.30789831033866,-80.72931190057474,no,
155,35.30781294561474,-80.72931458278376,no,
156,35.307762602273804,-80.7293226294108,no,
157,35.30770131468603,-80.72933604045588,no,
158,35.30762908282653,-80.72936286254603,no,
159,35.30755903974967,-80.72937359138209,no,
160,35.307458352720445,-80.72937895580012,no,
161,35.307386120644026,-80.72937895580012,no,
162,35.307306634424805,-80.72939236684519,no,
163,35.30724396928164,-80.72939773126322,no,
164,35.307190489788134,-80.72940041347223,no,
165,35.307136782201795,-80.72940309568125,no,
166,35.307088322233284,-80.72941918893534,no,
167,35.30701390096465,-80.72944332881647,yes,Fretwell S
168,35.306924157579076,-80.7294486932345,no,
169,35.30688038028169,-80.72943528218943,no,
170,35.306823469759685,-80.72941918893534,no,
171,35.3067775035396,-80.72939236684519,no,
172,35.3067424816401,-80.72933872266489,no,
173,35.30669432650354,-80.72925289197642,no,
174,35.30665711569657,-80.7291590146609,no,
175,35.30663741585065,-80.72909732385355,no,
176,35.30658488290476,-80.72899003549296,no,
177,35.30654329429839,-80.72889615817743,no,
178,35.306484194663106,-80.7287995986529,no,
179,35.30644479488227,-80.72870840354639,no,
180,35.3063922618113,-80.72860379739481,no,
181,35.306355050865385,-80.72853137775141,no,
182,35.30631783990236,-80.72842945380884,no,
183,35.306282817803876,-80.72833557649332,no,
184,35.30623028462772,-80.72826852126795,no,
185,35.30618650695488,-80.72821219487864,no,
186,35.30609895153812,-80.72814513965326,no,
187,35.3060420404664,-80.72814245744425,no,
188,35.30597856268535,-80.72813977523523,no,
189,35.30595010711215,-80.72813977523523,no,
190,35.30586911811829,-80.72817196174341,no,
191,35.30582096246188,-80.72818537278849,no,
192,35.30575529561149,-80.72816659732538,no,
193,35.30571808437261,-80.72816659732538,no,
194,35.305680873116614,-80.7281692795344,no,
195,35.30567056300004,-80.72817196174341,no,
196,35.30562874873871,-80.72817732616144,no,
197,35.30558278183982,-80.72819073720652,no,
198,35.30553243711108,-80.72821487708765,no,
199,35.305501792478246,-80.72823097034174,no,
200,35.30544706989075,-80.72823365255076,no,
201,35.305363891486856,-80.72823633475977,no,
202,35.30535075804684,-80.72823365255076,no,
203,35.305313546621896,-80.72823365255076,no,
204,35.3052653906348,-80.7282229237147,no,
205,35.305230368080736,-80.72821755929667,no,
206,35.305197534422526,-80.72822024150568,no,
207,35.305142811629224,-80.72823097034174,yes,Cato Hall S
208,35.30507714422842,-80.72823097034174,no,
209,35.30500272110973,-80.72823901696879,no,
210,35.304908597655704,-80.72824706359583,no,
211,35.30481666301351,-80.72824706359583,no,
212,35.304731295037925,-80.72825511022288,no,
213,35.304661249452224,-80.72825511022288,no,
214,35.30459558166056,-80.72826315684992,no,
215,35.30455180310317,-80.72825779243189,no,
216,35.3044839462924,-80.72825242801386,no,
217,35.30434823250014,-80.72825779243189,no,
218,35.304295698067826,-80.72826315684992,no,
219,35.3042234631677,-80.7282604746409,no,
220,35.30417092865437,-80.72824959258898,no,
221,35.304096504702095,-80.72824364729541,no,
222,35.30403302539459,-80.72823828287738,no,
223,35.30395422342634,-80.72824901171344,no,
224,35.30390606663017,-80.7282597405495,no,
225,35.30385790980534,-80.72828924484867,no,
226,35.30380537505466,-80.72833484240192,no,
227,35.303755029219914,-80.7283858043732,no,
228,35.30371343915889,-80.72845017738956,no,
229,35.30369811649944,-80.72849041052478,no,
230,35.30368498278902,-80.72854137249607,no,
231,35.30367841593302,-80.72860842772144,no,
232,35.303687171740904,-80.728710351664,no,
233,35.30368498278902,-80.72882300444263,no,
234,35.30367841593302,-80.72891419954914,no,
235,35.30367184907649,-80.72897320814747,no,
236,35.30366528221941,-80.72904294558185,no,
237,35.303658715361806,-80.72906708546299,no,
238,35.303643392691995,-80.72916364498752,no,
239,35.3036390147858,-80.72922533579487,no,
240,35.303623692112254,-80.72927897997516,no,
241,35.30359523571083,-80.72933530636448,no,
242,35.30357772407421,-80.72935944624561,no,
243,35.303547078700994,-80.72938358612674,no,
244,35.303509866446504,-80.72944527693409,yes,Robinson Hall S
245,35.30347484313252,-80.72947478123325,no,
246,35.303444197720346,-80.72948551006931,no,
247,35.3033697730996,-80.72949892111438,no,
248,35.303295348410394,-80.72950428553241,no,
249,35.303209978829656,-80.7295016033234,no,
250,35.30312460915884,-80.72953647204059,no,
251,35.30306331805758,-80.72955256529468,no,
252,35.30301734970117,-80.72959548063892,no,
253,35.302975759260974,-80.7297000867905,no,
254,35.302949491603506,-80.72981273956913,no,
255,35.302958247490274,-80.72988247700351,no,
256,35.302969192347405,-80.73000049420017,no,
257,35.30297138131864,-80.73008096047062,no,
258,35.302975759260974,-80.73016410895008,no,
259,35.302973570289836,-80.73020341239445,no,
260,35.302969192347405,-80.73032100933874,no,
261,35.3029670033761,-80.73047712307371,no,
262,35.302969192347405,-80.73060543788435,no,
263,35.302975759260974,-80.73075295938017,no,
264,35.302969192347405,-80.73088706983091,no,
265,35.302962625433295,-80.73100776923658,no,
266,35.302962625433295,-80.73114187968733,no,
267,35.302947302631665,-80.73124112142088,no,
